order_id,order_date,customer_id,product_id,product_name,category,region,country,quantity,unit_price,revenue,cost,profit,sales_channel,profit_margin_pct
ORD-000191,9/16/2024,CUST-03414,PROD-08940,Smartphone,Electronics,North,India,3,663.86,1991.58,1326.22,665.36,Online,33.41
ORD-000192,3/16/2025,CUST-02419,PROD-02099,Desk Organizer,Office Supplies,West,India,1,544.19,544.19,433.45,110.74,Online,20.35
ORD-000193,3/24/2024,CUST-02366,PROD-09064,Laptop,Electronics,West,Saudi Arabia,4,1114.63,4458.52,3524.08,934.44,Online,20.96
ORD-000194,2/15/2024,CUST-02385,PROD-09480,Headphones,Electronics,East,India,2,6103.88,12207.76,9842.48,2365.28,Online,19.38
ORD-000195,3/15/2025,CUST-01846,PROD-02731,Printer Paper,Office Supplies,South,Sri Lanka,10,2428,24280,17548.64,6731.36,Offline,27.72
ORD-000196,11/1/2025,CUST-01619,PROD-09338,Analytics License,Software,South,India,2,689.9,1379.8,675.72,704.08,Partner,51.03
ORD-000197,6/2/2025,CUST-02613,PROD-01477,Headphones,Electronics,East,Malaysia,1,1551.59,1551.59,853.65,697.94,Offline,44.98
ORD-000198,3/13/2025,CUST-02165,PROD-07067,Analytics License,Software,West,Saudi Arabia,3,1517.88,4553.64,2226.1,2327.54,Partner,51.11
ORD-000199,5/15/2024,CUST-02418,PROD-08761,Training,Services,West,Saudi Arabia,1,1279.77,1279.77,757,522.77,Online,40.85
ORD-000200,7/1/2024,CUST-02003,PROD-05734,Consulting,Services,West,UAE,5,950.82,4754.1,2773.47,1980.63,Online,41.66
ORD-000201,12/9/2025,CUST-03067,PROD-06107,Headphones,Electronics,East,Malaysia,10,2347.11,23471.1,12674.04,10797.06,Online,46
ORD-000202,6/20/2024,CUST-03271,PROD-04712,Headphones,Electronics,North,Nepal,20,1822.13,36442.6,18160.35,18282.25,Offline,50.17
ORD-000203,8/12/2025,CUST-02068,PROD-04200,Headphones,Electronics,North,Bangladesh,2,265.5,531,410.49,120.51,Online,22.69
ORD-000204,11/20/2025,CUST-01922,PROD-04659,Printer Paper,Office Supplies,West,India,3,713.4,2140.2,1647.49,492.71,Online,23.02
ORD-000205,6/22/2025,CUST-01403,PROD-01613,Maintenance,Services,East,India,2,1727.48,3454.96,2794.76,660.2,Online,19.11
ORD-000206,4/29/2024,CUST-01840,PROD-04202,Headphones,Electronics,North,Nepal,4,2157.1,8628.4,5444.17,3184.23,Online,36.9
ORD-000207,10/7/2024,CUST-02970,PROD-08729,Laptop,Electronics,North,India,1,2654.35,2654.35,2051.99,602.36,Offline,22.69
ORD-000208,11/3/2024,CUST-01674,PROD-06986,Pen Set,Office Supplies,East,Malaysia,3,1221.74,3665.22,2727.94,937.28,Offline,25.57
ORD-000209,12/8/2025,CUST-03307,PROD-06400,Consulting,Services,North,India,3,1131.17,3393.51,2415.42,978.09,Online,28.82
ORD-000210,10/3/2024,CUST-02964,PROD-02874,Pen Set,Office Supplies,North,Nepal,1,2117.21,2117.21,1633.49,483.72,Offline,22.85
ORD-000211,6/13/2025,CUST-03365,PROD-06977,Desk,Furniture,East,India,3,581.28,1743.84,1400.06,343.78,Offline,19.71
ORD-000212,10/21/2024,CUST-02968,PROD-07053,Security Suite,Software,East,India,2,676.17,1352.34,1014.43,337.91,Partner,24.99
ORD-000213,2/22/2024,CUST-02383,PROD-06397,Notebook,Office Supplies,East,Thailand,4,2464.74,9858.96,5031.59,4827.37,Online,48.96
ORD-000214,3/7/2025,CUST-03248,PROD-09097,Headphones,Electronics,North,India,5,1102.43,5512.15,3865.59,1646.56,Online,29.87
ORD-000215,2/21/2024,CUST-01596,PROD-09840,Printer Paper,Office Supplies,East,Malaysia,5,1287.15,6435.75,3283.48,3152.27,Online,48.98
ORD-000216,12/28/2025,CUST-02971,PROD-03763,Installation,Services,North,Nepal,1,683.32,683.32,392.18,291.14,Online,42.61
ORD-000217,3/12/2024,CUST-03174,PROD-07633,Headphones,Electronics,South,Singapore,4,1609.85,6439.4,3643.16,2796.24,Online,43.42
ORD-000218,1/28/2024,CUST-01385,PROD-09904,Monitor,Electronics,East,Malaysia,10,1305.38,13053.8,6891.78,6162.02,Offline,47.2
ORD-000219,4/13/2025,CUST-03193,PROD-02092,Headphones,Electronics,East,Thailand,3,2112.68,6338.04,4933.58,1404.46,Online,22.16
ORD-000220,6/30/2025,CUST-01001,PROD-04757,Laptop,Electronics,West,UAE,2,1715.41,3430.82,2427.31,1003.51,Online,29.25
ORD-000221,2/4/2025,CUST-01243,PROD-04341,Monitor,Electronics,East,Thailand,10,4327.73,43277.3,33568.89,9708.41,Offline,22.43
ORD-000222,7/19/2024,CUST-03081,PROD-01810,Headphones,Electronics,East,India,20,2103.79,42075.8,21017.37,21058.43,Online,50.05
ORD-000223,9/2/2025,CUST-02730,PROD-01982,Analytics License,Software,North,India,1,414.22,414.22,280.42,133.8,Offline,32.3
ORD-000224,4/10/2025,CUST-01232,PROD-03743,Monitor,Electronics,South,Sri Lanka,1,863.71,863.71,467.1,396.61,Online,45.92
ORD-000225,10/13/2025,CUST-02832,PROD-01600,Security Suite,Software,South,India,5,3782.15,18910.75,11212.96,7697.79,Online,40.71
ORD-000226,8/17/2025,CUST-02626,PROD-02871,CRM License,Software,North,India,1,543.49,543.49,336.7,206.79,Partner,38.05
ORD-000227,7/13/2025,CUST-03366,PROD-05439,Office Chair,Furniture,West,UAE,2,745.64,1491.28,1101.83,389.45,Offline,26.12
ORD-000228,1/13/2025,CUST-03330,PROD-07819,Desk Organizer,Office Supplies,South,Singapore,2,4061.59,8123.18,4207.1,3916.08,Partner,48.21
ORD-000229,6/25/2024,CUST-01742,PROD-07309,Analytics License,Software,West,Saudi Arabia,1,4162.28,4162.28,2222.72,1939.56,Offline,46.6
ORD-000230,2/21/2024,CUST-01243,PROD-07807,Notebook,Office Supplies,East,Thailand,2,698.42,1396.84,711.6,685.24,Partner,49.06
ORD-000231,3/19/2024,CUST-01690,PROD-06879,Analytics License,Software,West,Saudi Arabia,3,1567.27,4701.81,3464.44,1237.37,Partner,26.32
ORD-000232,1/19/2025,CUST-02003,PROD-08409,Pen Set,Office Supplies,South,India,2,528.93,1057.86,650.08,407.78,Offline,38.55
ORD-000233,7/29/2025,CUST-03358,PROD-02585,Security Suite,Software,East,Malaysia,1,4180.77,4180.77,2142.04,2038.73,Partner,48.76
ORD-000234,1/8/2024,CUST-01578,PROD-04910,Headphones,Electronics,South,Singapore,4,843.15,3372.6,2285.09,1087.51,Online,32.25
ORD-000235,8/1/2024,CUST-02573,PROD-09251,Meeting Table,Furniture,North,India,1,1094.75,1094.75,828.55,266.2,Partner,24.32
ORD-000236,1/25/2024,CUST-03349,PROD-05724,Analytics License,Software,East,Thailand,2,2160.03,4320.06,2323.76,1996.3,Offline,46.21
ORD-000237,3/25/2025,CUST-02878,PROD-06522,Bookshelf,Furniture,South,India,1,537.9,537.9,302.76,235.14,Online,43.71
ORD-000238,4/1/2025,CUST-02623,PROD-03061,Security Suite,Software,North,Bangladesh,2,2138.45,4276.9,2412.04,1864.86,Online,43.6
ORD-000239,4/5/2025,CUST-02716,PROD-01334,Printer Paper,Office Supplies,East,Thailand,1,1998.14,1998.14,1504.54,493.6,Online,24.7
ORD-000240,7/16/2024,CUST-01840,PROD-01416,CRM License,Software,North,Nepal,1,1581,1581,1167.44,413.56,Online,26.16
ORD-000241,4/3/2024,CUST-02730,PROD-01027,Monitor,Electronics,West,India,5,1615.63,8078.15,5646.21,2431.94,Online,30.11
ORD-000242,12/19/2025,CUST-02742,PROD-05138,Headphones,Electronics,West,Saudi Arabia,1,590.22,590.22,463.2,127.02,Partner,21.52
ORD-000243,3/12/2025,CUST-03128,PROD-08263,Monitor,Electronics,West,Saudi Arabia,2,2097.06,4194.12,3360.66,833.46,Online,19.87
ORD-000244,6/10/2025,CUST-02066,PROD-02821,Laptop,Electronics,South,Singapore,3,546.47,1639.41,1302.71,336.7,Online,20.54
ORD-000245,11/20/2025,CUST-01030,PROD-04607,Monitor,Electronics,North,Bangladesh,2,986.09,1972.18,1220.34,751.84,Offline,38.12
ORD-000246,1/12/2025,CUST-02021,PROD-08939,Installation,Services,West,India,20,942.8,18856,9303.21,9552.79,Online,50.66
ORD-000247,8/9/2025,CUST-02028,PROD-09030,Smartphone,Electronics,South,Singapore,5,1120.07,5600.35,2780.57,2819.78,Online,50.35
ORD-000248,4/13/2024,CUST-01066,PROD-03184,Monitor,Electronics,West,UAE,1,2215.53,2215.53,1189.05,1026.48,Online,46.33
ORD-000249,11/10/2025,CUST-02650,PROD-03621,Maintenance,Services,West,Saudi Arabia,3,3398.11,10194.33,5639.95,4554.38,Offline,44.68
ORD-000250,9/18/2025,CUST-02229,PROD-04779,Analytics License,Software,West,India,4,1242.34,4969.36,3653.96,1315.4,Partner,26.47
ORD-000251,2/8/2024,CUST-01592,PROD-05172,Laptop,Electronics,South,India,2,2416.4,4832.8,3887.5,945.3,Partner,19.56
ORD-000252,4/2/2025,CUST-03036,PROD-04618,Notebook,Office Supplies,South,Sri Lanka,2,543.3,1086.6,691.37,395.23,Online,36.37
ORD-000253,12/29/2024,CUST-01373,PROD-03138,Training,Services,West,UAE,20,856.1,17122,13029.22,4092.78,Online,23.9
ORD-000254,5/14/2024,CUST-02806,PROD-07414,Meeting Table,Furniture,South,Singapore,5,3174.14,15870.7,8442.6,7428.1,Online,46.8
ORD-000255,1/8/2025,CUST-01874,PROD-08555,Security Suite,Software,North,India,3,1138.54,3415.62,2781.39,634.23,Offline,18.57
ORD-000256,8/19/2024,CUST-01368,PROD-07202,Pen Set,Office Supplies,East,India,2,1978.75,3957.5,2731.04,1226.46,Partner,30.99
ORD-000257,2/8/2024,CUST-03465,PROD-03447,Office Chair,Furniture,West,UAE,4,1791.49,7165.96,3746.51,3419.45,Offline,47.72
ORD-000258,2/16/2024,CUST-01497,PROD-07384,Cloud Storage,Software,East,Thailand,4,4065.31,16261.24,8414.92,7846.32,Offline,48.25
ORD-000259,2/5/2024,CUST-01203,PROD-01231,Smartphone,Electronics,East,India,3,1341.12,4023.36,2232.18,1791.18,Online,44.52
ORD-000260,4/4/2024,CUST-02198,PROD-01804,Headphones,Electronics,North,India,3,768.46,2305.38,1851.03,454.35,Partner,19.71
ORD-000261,12/26/2024,CUST-01254,PROD-02544,Smartphone,Electronics,East,Malaysia,1,1566.1,1566.1,780.13,785.97,Online,50.19
ORD-000262,6/8/2025,CUST-01712,PROD-08387,Smartphone,Electronics,West,Saudi Arabia,2,274.8,549.6,377.5,172.1,Partner,31.31
ORD-000263,5/25/2024,CUST-02930,PROD-07499,CRM License,Software,North,Bangladesh,3,395.45,1186.35,845.21,341.14,Partner,28.76
ORD-000264,1/2/2025,CUST-01126,PROD-09454,Headphones,Electronics,East,Malaysia,4,1483.74,5934.96,2986.83,2948.13,Online,49.67
ORD-000265,3/5/2024,CUST-03464,PROD-08144,Monitor,Electronics,West,UAE,20,1778.77,35575.4,17504.61,18070.79,Offline,50.8
ORD-000266,8/15/2024,CUST-02392,PROD-05114,Security Suite,Software,East,Malaysia,1,1134.02,1134.02,880.39,253.63,Online,22.37
ORD-000267,6/3/2025,CUST-02156,PROD-04500,Installation,Services,East,India,5,740.71,3703.55,2297.83,1405.72,Online,37.96
ORD-000268,7/8/2025,CUST-02149,PROD-06783,CRM License,Software,East,Thailand,1,1920.72,1920.72,1138.75,781.97,Online,40.71
ORD-000269,6/29/2024,CUST-01570,PROD-06211,Notebook,Office Supplies,South,Singapore,10,1387.21,13872.1,6741.77,7130.33,Offline,51.4
ORD-000270,5/15/2025,CUST-01845,PROD-08256,Training,Services,South,India,5,1661.79,8308.95,4168.62,4140.33,Online,49.83
ORD-000271,8/19/2025,CUST-01393,PROD-02667,Laptop,Electronics,West,India,1,2245.68,2245.68,1106.9,1138.78,Online,50.71
ORD-000272,6/3/2024,CUST-01020,PROD-03641,Maintenance,Services,West,Saudi Arabia,2,947.18,1894.36,1355.41,538.95,Online,28.45
ORD-000273,6/18/2025,CUST-02717,PROD-06624,Laptop,Electronics,West,UAE,4,1438.16,5752.64,2847.03,2905.61,Online,50.51
ORD-000274,9/18/2025,CUST-02819,PROD-07705,Consulting,Services,West,UAE,2,1209.65,2419.3,1429.88,989.42,Offline,40.9
ORD-000275,3/10/2025,CUST-02513,PROD-07064,Cloud Storage,Software,East,India,4,1281.2,5124.8,2869.25,2255.55,Online,44.01
ORD-000276,4/8/2024,CUST-01145,PROD-03635,Security Suite,Software,South,Singapore,4,1309.2,5236.8,2661.93,2574.87,Partner,49.17
ORD-000277,9/7/2025,CUST-01630,PROD-07116,CRM License,Software,West,India,2,423.87,847.74,586.89,260.85,Partner,30.77
ORD-000278,1/6/2025,CUST-01569,PROD-07491,Consulting,Services,East,Malaysia,3,803.07,2409.21,1832.15,577.06,Offline,23.95
ORD-000279,7/16/2025,CUST-02475,PROD-04869,Installation,Services,East,Thailand,4,1394.71,5578.84,2921.68,2657.16,Online,47.63
ORD-000280,12/27/2024,CUST-03381,PROD-05561,Notebook,Office Supplies,West,India,3,2547.13,7641.39,3864.29,3777.1,Online,49.43
ORD-000281,4/21/2024,CUST-03413,PROD-04312,Meeting Table,Furniture,West,India,5,5254.76,26273.8,17759.64,8514.16,Offline,32.41
ORD-000282,3/28/2025,CUST-01283,PROD-08170,Headphones,Electronics,South,Singapore,1,1345.42,1345.42,890.18,455.24,Online,33.84
ORD-000283,6/17/2024,CUST-02487,PROD-05076,Monitor,Electronics,South,India,5,1740.29,8701.45,4856.76,3844.69,Partner,44.18
ORD-000284,8/6/2025,CUST-03313,PROD-09324,Headphones,Electronics,North,India,2,786.56,1573.12,1066.27,506.85,Online,32.22
ORD-000285,5/18/2024,CUST-01187,PROD-06555,Consulting,Services,East,Thailand,4,843.51,3374.04,1793.04,1581,Offline,46.86
ORD-000286,8/18/2024,CUST-01854,PROD-07222,CRM License,Software,North,Nepal,4,1821.29,7285.16,3869.32,3415.84,Partner,46.89
ORD-000287,8/26/2024,CUST-03257,PROD-03515,Office Chair,Furniture,South,Sri Lanka,1,1287.36,1287.36,758.07,529.29,Partner,41.11
ORD-000288,9/9/2024,CUST-01716,PROD-09735,CRM License,Software,East,Thailand,4,1385.73,5542.92,4204.14,1338.78,Online,24.15
ORD-000289,3/11/2025,CUST-01961,PROD-09995,Desk Organizer,Office Supplies,South,India,3,1881.85,5645.55,3175.97,2469.58,Online,43.74
ORD-000290,7/14/2025,CUST-03272,PROD-01203,Maintenance,Services,East,India,2,548.98,1097.96,654.74,443.22,Online,40.37
ORD-000291,2/25/2025,CUST-02980,PROD-02077,Desk,Furniture,North,Bangladesh,5,1203.91,6019.55,3974.16,2045.39,Offline,33.98
ORD-000292,10/29/2024,CUST-02827,PROD-09536,CRM License,Software,North,Nepal,2,1764.55,3529.1,2136.76,1392.34,Partner,39.45
ORD-000293,3/12/2024,CUST-01389,PROD-09666,Desk Organizer,Office Supplies,West,India,1,741.94,741.94,576.41,165.53,Online,22.31
ORD-000294,9/19/2024,CUST-01284,PROD-08662,Office Chair,Furniture,South,Singapore,2,507.99,1015.98,711.11,304.87,Online,30.01
ORD-000295,8/9/2024,CUST-01122,PROD-01833,Training,Services,North,Bangladesh,5,283.7,1418.5,1070.49,348.01,Online,24.53
ORD-000296,3/17/2024,CUST-02372,PROD-02075,Meeting Table,Furniture,East,Malaysia,3,1129.68,3389.04,2753.74,635.3,Online,18.75
ORD-000297,3/2/2024,CUST-01474,PROD-09877,Security Suite,Software,West,UAE,3,901.28,2703.84,2111.48,592.36,Online,21.91
ORD-000298,4/15/2025,CUST-02989,PROD-01729,Maintenance,Services,North,Bangladesh,1,1956.8,1956.8,1166.06,790.74,Online,40.41
ORD-000299,6/5/2024,CUST-02012,PROD-05707,Installation,Services,East,Thailand,5,709.45,3547.25,2481.43,1065.82,Online,30.05
ORD-000300,5/4/2024,CUST-01720,PROD-08487,Consulting,Services,North,India,1,964.41,964.41,678.02,286.39,Online,29.7
ORD-000301,6/9/2024,CUST-03462,PROD-04331,Cloud Storage,Software,North,Nepal,3,815.84,2447.52,1615.72,831.8,Partner,33.99
ORD-000302,6/24/2025,CUST-03113,PROD-09317,Printer Paper,Office Supplies,East,Thailand,2,580.86,1161.72,925.59,236.13,Partner,20.33
ORD-000303,9/17/2025,CUST-02717,PROD-07781,Printer Paper,Office Supplies,East,Thailand,3,3671.9,11015.7,7843.38,3172.32,Partner,28.8
ORD-000304,8/13/2025,CUST-03365,PROD-01232,Installation,Services,East,Malaysia,1,2098.94,2098.94,1501.38,597.56,Offline,28.47
ORD-000305,6/18/2025,CUST-01295,PROD-01883,Notebook,Office Supplies,East,India,4,2902.94,11611.76,5954.56,5657.2,Online,48.72
ORD-000306,4/15/2024,CUST-02402,PROD-09087,Headphones,Electronics,West,UAE,1,2180.83,2180.83,1325,855.83,Online,39.24
ORD-000307,5/10/2024,CUST-02293,PROD-06606,Installation,Services,East,Malaysia,4,1568.61,6274.44,4835.84,1438.6,Online,22.93
ORD-000308,12/22/2024,CUST-01624,PROD-05569,Installation,Services,South,Singapore,2,813.9,1627.8,847.01,780.79,Online,47.97
ORD-000309,11/15/2025,CUST-01404,PROD-01795,Desk Organizer,Office Supplies,West,Saudi Arabia,4,1860.09,7440.36,4302.72,3137.64,Offline,42.17
ORD-000310,1/2/2024,CUST-02397,PROD-06000,Laptop,Electronics,South,Sri Lanka,1,680.97,680.97,493.31,187.66,Online,27.56
ORD-000311,8/20/2024,CUST-02864,PROD-05371,Monitor,Electronics,South,Singapore,5,3296.39,16481.95,12125.69,4356.26,Online,26.43
ORD-000312,1/3/2025,CUST-03242,PROD-08819,Notebook,Office Supplies,North,Bangladesh,5,1610.12,8050.6,5432.02,2618.58,Online,32.53
ORD-000313,9/7/2024,CUST-02859,PROD-02208,Training,Services,North,Bangladesh,3,1031.05,3093.15,2209.75,883.4,Online,28.56
ORD-000314,4/17/2024,CUST-02797,PROD-06946,Headphones,Electronics,West,India,2,2085.46,4170.92,2435.12,1735.8,Online,41.62
ORD-000315,10/2/2024,CUST-03399,PROD-01028,Monitor,Electronics,West,UAE,4,372.28,1489.12,1124.6,364.52,Online,24.48
ORD-000316,6/28/2024,CUST-02766,PROD-04721,Meeting Table,Furniture,East,India,3,1388.62,4165.86,3032.35,1133.51,Partner,27.21
ORD-000317,12/25/2025,CUST-01603,PROD-09888,Office Chair,Furniture,South,Singapore,2,499.96,999.92,813.35,186.57,Online,18.66
ORD-000318,10/19/2024,CUST-03097,PROD-03960,Consulting,Services,North,Nepal,5,701.75,3508.75,2127.71,1381.04,Online,39.36
ORD-000319,8/6/2025,CUST-01227,PROD-02267,Smartphone,Electronics,North,Nepal,2,437.2,874.4,496.36,378.04,Offline,43.23
ORD-000320,6/23/2024,CUST-02702,PROD-01761,Headphones,Electronics,North,India,4,2875.08,11500.32,7434.02,4066.3,Offline,35.36
ORD-000321,5/2/2024,CUST-01550,PROD-06007,Smartphone,Electronics,East,India,1,625.92,625.92,439.66,186.26,Online,29.76
ORD-000322,8/14/2024,CUST-03462,PROD-08548,Smartphone,Electronics,East,India,3,792.78,2378.34,1156.63,1221.71,Online,51.37
ORD-000323,3/19/2025,CUST-01965,PROD-01281,Office Chair,Furniture,East,India,2,2382.04,4764.08,3304.45,1459.63,Partner,30.64
ORD-000324,3/3/2025,CUST-01823,PROD-03062,Monitor,Electronics,South,Sri Lanka,1,876.55,876.55,617.67,258.88,Offline,29.53
ORD-000325,3/23/2024,CUST-02399,PROD-04188,Pen Set,Office Supplies,West,UAE,3,557.19,1671.57,1144.06,527.51,Offline,31.56
ORD-000326,10/19/2025,CUST-02492,PROD-02660,Desk Organizer,Office Supplies,East,India,2,932.31,1864.62,1185.03,679.59,Online,36.45
ORD-000327,9/23/2025,CUST-02862,PROD-05579,Desk Organizer,Office Supplies,East,Thailand,10,1374.48,13744.8,7896.47,5848.33,Partner,42.55
ORD-000328,3/5/2024,CUST-02880,PROD-03015,CRM License,Software,East,India,1,475.32,475.32,267.21,208.11,Online,43.78
ORD-000329,10/7/2024,CUST-02609,PROD-04255,Notebook,Office Supplies,South,India,2,897.39,1794.78,1224.12,570.66,Online,31.8
ORD-000330,1/25/2025,CUST-01072,PROD-07231,Pen Set,Office Supplies,North,India,2,212.47,424.94,325.28,99.66,Online,23.45
ORD-000331,3/3/2025,CUST-03380,PROD-02076,Laptop,Electronics,South,India,10,1455.41,14554.1,9052.44,5501.66,Offline,37.8
ORD-000332,9/9/2025,CUST-01021,PROD-06835,Notebook,Office Supplies,West,Saudi Arabia,4,1248.82,4995.28,4053.86,941.42,Online,18.85
ORD-000333,4/16/2024,CUST-01718,PROD-03461,Printer Paper,Office Supplies,North,Bangladesh,2,1021.16,2042.32,1276.18,766.14,Online,37.51
ORD-000334,7/1/2025,CUST-03026,PROD-04633,Bookshelf,Furniture,North,Bangladesh,3,1801.72,5405.16,3854.59,1550.57,Online,28.69
ORD-000335,10/20/2025,CUST-02019,PROD-09972,Smartphone,Electronics,North,Nepal,3,1418.16,4254.48,2978.92,1275.56,Online,29.98
ORD-000336,9/18/2024,CUST-01325,PROD-04491,Desk,Furniture,North,India,3,513.19,1539.57,1162.12,377.45,Offline,24.52
ORD-000337,6/7/2024,CUST-03165,PROD-05598,Pen Set,Office Supplies,West,India,1,1249.98,1249.98,701.22,548.76,Offline,43.9
ORD-000338,9/21/2024,CUST-03271,PROD-03725,Notebook,Office Supplies,East,India,1,3608.17,3608.17,2585.71,1022.46,Offline,28.34
ORD-000339,4/12/2025,CUST-01417,PROD-05942,Headphones,Electronics,South,Singapore,10,2546.14,25461.4,16536.12,8925.28,Online,35.05
ORD-000340,7/20/2024,CUST-02161,PROD-06492,Monitor,Electronics,North,India,3,860.11,2580.33,1963.78,616.55,Partner,23.89
ORD-000341,6/3/2024,CUST-02283,PROD-07674,Desk Organizer,Office Supplies,South,Singapore,1,738.99,738.99,511.79,227.2,Online,30.74
ORD-000342,1/13/2024,CUST-03286,PROD-07813,Training,Services,South,India,1,434.59,434.59,295.67,138.92,Online,31.97
ORD-000343,10/23/2024,CUST-01780,PROD-09362,Office Chair,Furniture,North,Nepal,1,387.58,387.58,290.94,96.64,Online,24.93
ORD-000344,5/12/2025,CUST-03474,PROD-06256,Maintenance,Services,South,Singapore,5,1408.38,7041.9,5563.63,1478.27,Online,20.99
ORD-000345,8/19/2025,CUST-01006,PROD-09715,Headphones,Electronics,South,India,3,885.91,2657.73,1597.08,1060.65,Online,39.91
ORD-000346,9/1/2024,CUST-02001,PROD-03018,Analytics License,Software,East,Malaysia,2,1413.49,2826.98,1417.48,1409.5,Offline,49.86
ORD-000347,10/26/2024,CUST-02723,PROD-09612,Maintenance,Services,East,India,2,2519.19,5038.38,2684.11,2354.27,Partner,46.73
ORD-000348,12/27/2024,CUST-02845,PROD-05003,Laptop,Electronics,North,Nepal,1,1419.44,1419.44,741.42,678.02,Online,47.77
ORD-000349,12/19/2024,CUST-01012,PROD-04158,Headphones,Electronics,South,Singapore,1,1108.14,1108.14,652.8,455.34,Offline,41.09
ORD-000350,6/4/2025,CUST-01241,PROD-08885,Laptop,Electronics,East,Thailand,2,704.06,1408.12,716.9,691.22,Online,49.09
ORD-000351,1/20/2025,CUST-01599,PROD-04027,Printer Paper,Office Supplies,South,India,5,546.89,2734.45,1851.42,883.03,Online,32.29
ORD-000352,11/7/2024,CUST-01957,PROD-01219,Consulting,Services,West,Saudi Arabia,2,501.45,1002.9,761.23,241.67,Online,24.1
ORD-000353,2/17/2025,CUST-02584,PROD-05038,Smartphone,Electronics,East,Thailand,1,783.52,783.52,515.41,268.11,Partner,34.22
ORD-000354,10/4/2024,CUST-03453,PROD-03540,Laptop,Electronics,North,Bangladesh,1,1485.13,1485.13,795.2,689.93,Online,46.46
ORD-000355,12/15/2025,CUST-02536,PROD-04245,Consulting,Services,North,Bangladesh,1,2810.44,2810.44,1918.09,892.35,Online,31.75
ORD-000356,8/15/2025,CUST-01148,PROD-09149,Smartphone,Electronics,East,India,1,1596.03,1596.03,1140.25,455.78,Partner,28.56
ORD-000357,12/21/2024,CUST-01999,PROD-08473,CRM License,Software,North,Bangladesh,1,1051.64,1051.64,614.45,437.19,Partner,41.57
ORD-000358,6/8/2025,CUST-01617,PROD-03911,Monitor,Electronics,East,Malaysia,1,1869.08,1869.08,995.37,873.71,Online,46.75
ORD-000359,1/16/2024,CUST-01141,PROD-02940,Notebook,Office Supplies,West,UAE,4,1133.91,4535.64,2705.39,1830.25,Online,40.35
ORD-000360,2/14/2024,CUST-01366,PROD-07031,Notebook,Office Supplies,East,Thailand,1,1800.48,1800.48,961.21,839.27,Online,46.61
